Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label
3/29/2021,2021,3,29,Monday,13,2021-13,152.12,153.73,151.04,152.68,17570300,149.12,-0.015539405,150.2492857,141.7052,Red
3/30/2021,2021,3,30,Tuesday,13,2021-13,154.46,155.87,153.88,154.48,13184300,150.88,0.011789452,150.2042857,142.0146,Red
3/31/2021,2021,3,31,Wednesday,13,2021-13,153.28,154.49,152.12,152.23,16736700,148.68,-0.01456505,150.0585714,142.2918,Red
4/1/2021,2021,4,1,Thursday,13,2021-13,151.9,153.79,151.55,153.71,16561500,150.12,0.009722151,149.8878571,142.6382,Red
4/5/2021,2021,4,5,Monday,14,2021-14,154.4,154.94,152.6,153.62,13508000,150.92,0.005300673,149.8285714,143.023,Green
4/6/2021,2021,4,6,Tuesday,14,2021-14,152.79,154.28,151.86,152.54,13071600,149.86,-0.007030433,149.8235714,143.4068,Green
4/7/2021,2021,4,7,Wednesday,14,2021-14,153.1,155.23,152.65,154.93,16903500,152.21,0.015668081,149.8764286,143.8702,Green
4/8/2021,2021,4,8,Thursday,14,2021-14,154,155.51,152.31,155.12,12335500,152.39,0.001226459,149.7635714,144.3478,Green
4/9/2021,2021,4,9,Friday,14,2021-14,155.81,157.04,154.97,156.28,12122400,153.53,0.007478005,149.9071429,144.9208,Green
4/12/2021,2021,4,12,Monday,15,2021-15,155.58,157.25,155.57,155.95,12273400,153.21,-0.002111613,150.3185714,145.4434,Red
4/13/2021,2021,4,13,Tuesday,15,2021-15,154.75,155.2,152.43,154.09,16113600,151.38,-0.011926924,150.705,145.9576,Red
4/14/2021,2021,4,14,Wednesday,15,2021-15,151.47,153.83,150.93,151.21,19939600,148.55,-0.018690203,150.8078571,146.3966,Red
4/15/2021,2021,4,15,Thursday,15,2021-15,151.25,152.2,149.32,152.17,17694100,149.5,0.00634859,150.8442857,146.7768,Red
4/16/2021,2021,4,16,Friday,15,2021-15,153.87,154.51,152.69,153.3,13773400,150.61,0.007425984,150.7828571,147.1492,Red
4/19/2021,2021,4,19,Monday,16,2021-16,153.42,153.88,152.22,152.65,11900200,149.97,-0.004240074,150.8435714,147.448,Red
4/20/2021,2021,4,20,Tuesday,16,2021-16,151.74,151.75,148.65,149.27,13716700,146.65,-0.02214217,150.5414286,147.6858,Red
4/21/2021,2021,4,21,Wednesday,16,2021-16,147.79,150.61,146.79,150.54,12236700,147.89,0.008508069,150.485,147.9062,Red
4/22/2021,2021,4,22,Thursday,16,2021-16,150.23,150.3,147.26,147.37,15256100,144.78,-0.021057407,150.1035714,148.0754,Red
4/23/2021,2021,4,23,Friday,16,2021-16,147.18,151.13,146.69,150.19,14041900,147.55,0.019135437,149.8628571,148.2984,Red
4/26/2021,2021,4,26,Monday,17,2021-17,150.78,152.46,150.38,150.56,10799100,147.91,0.002463527,149.7235714,148.5362,Red
4/27/2021,2021,4,27,Tuesday,17,2021-17,150.5,151.57,150.11,151.25,12821200,148.59,0.004582875,149.465,148.7488,Red
4/28/2021,2021,4,28,Wednesday,17,2021-17,152.43,152.89,151.4,152.23,8943700,149.55,0.006479381,149.2621429,148.9142,Red
4/29/2021,2021,4,29,Thursday,17,2021-17,153.54,155.28,153.2,155.19,12976900,152.46,0.019444316,149.1857143,149.129,Red
4/30/2021,2021,4,30,Friday,17,2021-17,154.1,154.49,153.01,153.81,11705100,151.11,-0.008892394,149.0357143,149.3074,Red
5/3/2021,2021,5,3,Monday,18,2021-18,154.85,155.48,153.13,153.36,11801100,150.66,-0.002925594,148.9842857,149.4292,Green
5/4/2021,2021,5,4,Tuesday,18,2021-18,152.87,155.64,152.14,155.48,12977700,152.75,0.013823613,149.2842857,149.5658,Green
5/5/2021,2021,5,5,Wednesday,18,2021-18,156,158.28,154.63,157.52,10506700,154.75,0.013120565,149.6592857,149.7188,Green
5/6/2021,2021,5,6,Thursday,18,2021-18,158.07,160.82,157.16,160.69,13542400,157.87,0.020124512,150.1778571,149.8824,Green
5/7/2021,2021,5,7,Friday,18,2021-18,157.22,161.5,157.02,161.24,14257800,158.41,0.003422802,150.7807143,150.0976,Green
5/10/2021,2021,5,10,Monday,19,2021-19,161.5,163.73,161.12,161.22,14014300,158.39,-0.000124165,151.6192857,150.3906,Green
5/11/2021,2021,5,11,Tuesday,19,2021-19,161.08,162.39,158.04,158.54,15451700,155.75,-0.016623261,152.1807143,150.5658,Green
5/12/2021,2021,5,12,Wednesday,19,2021-19,159.61,160.78,157.03,157.45,14381700,154.68,-0.006875152,152.8878571,150.7292,Green
5/13/2021,2021,5,13,Thursday,19,2021-19,158.18,162.45,157.68,161.5,15395000,158.66,0.025722418,153.6814286,150.9156,Green
5/14/2021,2021,5,14,Friday,19,2021-19,162.39,164.45,161.99,164.01,10584000,161.13,0.01554184,154.6257143,151.1972,Green
5/17/2021,2021,5,17,Monday,20,2021-20,163.37,164.85,163.03,164.67,9886800,161.78,0.00402418,155.5678571,151.485,Red
5/18/2021,2021,5,18,Tuesday,20,2021-20,164.68,165.5,162.24,162.35,11098100,159.5,-0.014088827,156.2785714,151.6882,Red
5/19/2021,2021,5,19,Wednesday,20,2021-20,161,161.18,158.64,161.11,13278900,158.28,-0.007637867,156.6942857,151.888,Red
5/20/2021,2021,5,20,Thursday,20,2021-20,160.83,161.86,159.52,160.83,10426000,158,-0.001737885,157.1864286,152.0178,Red
5/21/2021,2021,5,21,Friday,20,2021-20,161.34,163.22,160.94,162.66,10249000,159.8,0.011378451,157.8392857,152.1994,Red
5/24/2021,2021,5,24,Monday,21,2021-21,163.36,164.23,162.12,163.54,9440300,160.67,0.005410042,158.405,152.3626,Green
5/25/2021,2021,5,25,Tuesday,21,2021-21,163.85,165.7,161.56,161.85,12609100,159.01,-0.010333822,158.7092857,152.5078,Green
5/26/2021,2021,5,26,Wednesday,21,2021-21,163.57,163.74,161.31,161.83,13058300,158.99,-0.000123601,158.7892857,152.689,Green
5/27/2021,2021,5,27,Thursday,21,2021-21,163.95,164.75,162.57,164.35,15707500,161.46,0.015572051,159.0071429,152.8888,Green
5/28/2021,2021,5,28,Friday,21,2021-21,164.68,164.94,163.26,164.24,10291300,161.35,-0.000669467,159.2185714,153.0364,Green
6/1/2021,2021,6,1,Tuesday,22,2021-22,165.87,166.91,165.48,166.05,9445400,163.13,0.011020501,159.7457143,153.2686,Green
6/2/2021,2021,6,2,Wednesday,22,2021-22,167.26,167.44,165.53,166.06,10498600,163.14,6.02E-05,160.35,153.5824,Green
6/3/2021,2021,6,3,Thursday,22,2021-22,165.41,167.25,164.66,166.17,13354400,163.25,0.000662292,160.6778571,153.928,Green
6/4/2021,2021,6,4,Friday,22,2021-22,166.21,166.67,165.03,166.44,8510800,163.52,0.001624958,160.8485714,154.2562,Green
6/7/2021,2021,6,7,Monday,23,2021-23,167,167.1,165.14,165.66,7267200,162.75,-0.004686398,160.9178571,154.5314,Red
6/8/2021,2021,6,8,Tuesday,23,2021-23,164.49,165.76,163.16,165,10370700,162.1,-0.003984005,161.1035714,154.744,Red
6/9/2021,2021,6,9,Wednesday,23,2021-23,164.14,164.22,162.28,162.94,12377400,160.08,-0.012484884,161.2321429,154.9632,Red
6/10/2021,2021,6,10,Thursday,23,2021-23,164.36,165.24,160.31,160.4,12119400,157.58,-0.015588648,161.2021429,155.0972,Red
6/11/2021,2021,6,11,Friday,23,2021-23,160.43,161.2,159.06,160.29,13683800,157.47,-0.000685856,161.0357143,155.273,Red
6/14/2021,2021,6,14,Monday,24,2021-24,160.15,160.33,156.66,157.57,19917900,154.8,-0.016969028,160.6164286,155.3666,Red
6/15/2021,2021,6,15,Tuesday,24,2021-24,156.7,156.92,154.13,155.18,24485500,152.45,-0.015168015,160.1478571,155.3972,Red
6/16/2021,2021,6,16,Wednesday,24,2021-24,154.73,157.62,153.11,156.27,25321200,153.52,0.007024215,159.7571429,155.4704,Red
6/17/2021,2021,6,17,Thursday,24,2021-24,157.1,157.46,151.25,151.76,29722400,149.09,-0.028860493,158.8735714,155.408,Red
6/18/2021,2021,6,18,Friday,24,2021-24,149.3,149.7,147.56,147.92,43595700,145.32,-0.025303049,157.7285714,155.2666,Red
6/21/2021,2021,6,21,Monday,25,2021-25,149.08,151.2,149.02,150.43,18664800,147.79,0.016968786,156.6328571,155.1518,Green
6/22/2021,2021,6,22,Tuesday,25,2021-25,150.6,150.97,148.66,150.21,14251200,147.57,-0.001462521,155.5207143,155.039,Green
6/23/2021,2021,6,23,Wednesday,25,2021-25,150.2,152.04,150.09,151.12,12733300,148.46,0.006058113,154.4642857,154.9806,Green
6/24/2021,2021,6,24,Thursday,25,2021-25,151.92,153.12,151.22,152.51,13733200,149.83,0.009198076,153.4864286,155.0062,Green
6/25/2021,2021,6,25,Friday,25,2021-25,152.59,154.5,151.67,154.05,15484900,151.34,0.010097719,152.6714286,155.043,Green
6/28/2021,2021,6,28,Monday,26,2021-26,153.7,154.48,152.12,154.33,14125800,151.62,0.001817531,151.9228571,155.0632,Green
6/29/2021,2021,6,29,Tuesday,26,2021-26,155,156.31,153.61,154.14,14528700,151.43,-0.001231026,151.305,155.0924,Green
6/30/2021,2021,6,30,Wednesday,26,2021-26,153.75,156.08,153.71,155.54,12531000,152.81,0.009082551,150.9642857,155.2156,Green
7/1/2021,2021,7,1,Thursday,26,2021-26,156.26,157.14,155.42,157.08,10479400,154.32,0.009901011,150.7392857,155.3442,Green
7/2/2021,2021,7,2,Friday,26,2021-26,155.95,156.32,155.12,156.03,11424000,154.17,-0.0009605,150.6942857,155.532,Green
7/6/2021,2021,7,6,Tuesday,27,2021-27,155.78,155.78,152.35,153.41,15083400,151.58,-0.016791655,150.6321429,155.6126,Green
7/7/2021,2021,7,7,Wednesday,27,2021-27,152.01,154.28,151.55,153.59,12271800,151.76,0.001173432,150.5064286,155.6896,Green
7/8/2021,2021,7,8,Thursday,27,2021-27,151.61,152.53,150.04,150.94,17834600,149.14,-0.017253772,150.51,155.7006,Green
7/9/2021,2021,7,9,Friday,27,2021-27,153.05,156.15,152.58,155.77,13694500,153.91,0.03199946,151.1235714,155.7878,Green
7/12/2021,2021,7,12,Monday,28,2021-28,154.35,159.16,153.94,158,19940400,156.12,0.014316046,151.7185714,155.861,Red
7/13/2021,2021,7,13,Tuesday,28,2021-28,156.05,157.39,153.5,155.65,22671700,153.8,-0.014873519,152.1635714,155.9148,Red
7/14/2021,2021,7,14,Wednesday,28,2021-28,155.95,157.28,152.95,155.12,14622800,153.27,-0.003405045,152.5071429,155.967,Red
7/15/2021,2021,7,15,Thursday,28,2021-28,153.9,156.53,153.7,155.46,11539300,153.61,0.002191971,152.7771429,155.9842,Red
7/16/2021,2021,7,16,Friday,28,2021-28,155.96,156.28,151.02,151.91,14002700,150.1,-0.022835522,152.6885714,155.8912,Red
7/19/2021,2021,7,19,Monday,29,2021-29,148.55,149.82,145.71,146.97,22172900,145.22,-0.032519337,152.2314286,155.6382,Red
7/20/2021,2021,7,20,Tuesday,29,2021-29,146.52,151.12,146.33,149.71,15385200,147.93,0.018643417,151.9814286,155.4286,Red
7/21/2021,2021,7,21,Wednesday,29,2021-29,152.05,153.65,151.36,152.86,12356700,151.04,0.021040553,151.855,155.2816,Red
7/22/2021,2021,7,22,Thursday,29,2021-29,152.88,153.44,149.97,150.93,9913300,149.13,-0.01262596,151.4842857,155.1492,Red
7/23/2021,2021,7,23,Friday,29,2021-29,151.48,152.84,150.25,150.64,9666100,148.85,-0.001921315,151.1042857,155.0326,Red
7/26/2021,2021,7,26,Monday,30,2021-30,150.19,151.96,150.17,151.65,8208000,149.84,0.006704639,150.98,154.8562,Green
7/27/2021,2021,7,27,Tuesday,30,2021-30,150.4,152.49,149.8,151.45,11218700,149.65,-0.00131882,150.8292857,154.6266,Green
7/28/2021,2021,7,28,Wednesday,30,2021-30,152.29,152.77,150.88,151.7,9217300,149.89,0.001650728,150.8828571,154.3888,Green
7/29/2021,2021,7,29,Thursday,30,2021-30,153.14,153.87,151.91,153,9063500,151.18,0.008569556,150.6878571,154.2224,Green
7/30/2021,2021,7,30,Friday,30,2021-30,152.58,153.67,151.2,151.78,9804600,149.97,-0.00797391,150.2485714,154.0562,Green
8/2/2021,2021,8,2,Monday,31,2021-31,152.03,154.45,151.07,151.17,10203200,149.37,-0.0040189,149.9321429,153.8836,Green
8/3/2021,2021,8,3,Tuesday,31,2021-31,151.95,153.32,149.52,152.89,10394800,151.07,0.011377907,149.775,153.709,Green
8/4/2021,2021,8,4,Wednesday,31,2021-31,151.25,153.37,150.91,151.24,10155000,149.44,-0.010792048,149.4771429,153.4844,Green
8/5/2021,2021,8,5,Thursday,31,2021-31,152.28,153.69,152.01,153.15,9151500,151.33,0.012628768,149.565,153.3308,Green
8/6/2021,2021,8,6,Friday,31,2021-31,155.19,157.82,155.11,157.5,13320700,155.62,0.028403675,150.3078571,153.2634,Green
8/9/2021,2021,8,9,Monday,32,2021-32,157.52,158.55,155.9,157.33,9516900,155.46,-0.001079326,150.8457143,153.1434,Green
8/10/2021,2021,8,10,Tuesday,32,2021-32,156.74,159.98,156.31,159.26,8667000,157.36,0.012267137,151.2971429,153.0636,Green
8/11/2021,2021,8,11,Wednesday,32,2021-32,160,161.5,159.08,161.16,9156500,159.24,0.01193017,152.0192857,152.9858,Green
8/12/2021,2021,8,12,Thursday,32,2021-32,161.88,162.37,160.55,161.79,8844200,159.86,0.003909174,152.8057143,152.9202,Green
8/13/2021,2021,8,13,Friday,32,2021-32,161.79,162.16,159.57,159.98,8980000,158.07,-0.011187428,153.3935714,152.8166,Green
8/16/2021,2021,8,16,Monday,33,2021-33,158.94,159.03,156.78,158.93,8755800,157.04,-0.006563218,153.9214286,152.687,Red
8/17/2021,2021,8,17,Tuesday,33,2021-33,157.57,158.86,155.27,157.01,9347200,155.14,-0.01208087,154.2964286,152.5348,Red
8/18/2021,2021,8,18,Wednesday,33,2021-33,156.31,158.01,155.34,155.58,8065500,153.73,-0.009107595,154.4785714,152.3674,Red
8/19/2021,2021,8,19,Thursday,33,2021-33,153.16,155.56,153.01,154.28,9517700,152.44,-0.00835584,154.655,152.2146,Red
8/20/2021,2021,8,20,Friday,33,2021-33,154.35,154.9,153.16,154.72,6972100,152.88,0.002851924,154.9057143,152.1206,Red
8/23/2021,2021,8,23,Monday,34,2021-34,155.33,157.09,155.24,156.7,7934600,154.83,0.012797262,155.1742857,152.0678,Green
8/24/2021,2021,8,24,Tuesday,34,2021-34,157,158.55,156.87,157.67,7670900,155.79,0.006190208,155.6278571,152.0876,Green
8/25/2021,2021,8,25,Wednesday,34,2021-34,158.51,161.78,157.8,160.92,11335000,159,0.020612601,156.1757143,152.2186,Green
8/26/2021,2021,8,26,Thursday,34,2021-34,162.26,163.83,161.15,161.75,11027500,159.82,0.005157948,156.4757143,152.3446,Green
8/27/2021,2021,8,27,Friday,34,2021-34,161.75,163.16,161.26,163.05,8778000,161.11,0.008037105,156.8792857,152.585,Green
8/30/2021,2021,8,30,Monday,35,2021-35,163.21,163.49,159.88,160.44,7937600,158.53,-0.016007328,156.9628571,152.8492,Red
8/31/2021,2021,8,31,Tuesday,35,2021-35,160.44,161.37,159.35,159.95,12340800,158.04,-0.003054188,156.8771429,153.0542,Red
9/1/2021,2021,9,1,Wednesday,35,2021-35,160.22,160.76,158.97,159.72,8729900,157.82,-0.001437977,156.7314286,153.2592,Red
9/2/2021,2021,9,2,Thursday,35,2021-35,160.02,161.61,159.43,160.46,8813300,158.55,0.004633212,156.7657143,153.461,Red
9/3/2021,2021,9,3,Friday,35,2021-35,160.39,160.89,159.15,159.49,7959700,157.59,-0.006045155,156.805,153.6162,Red
9/7/2021,2021,9,7,Tuesday,36,2021-36,159.99,161.38,158.96,159.21,9285600,157.31,-0.001755549,156.96,153.7356,Red
9/8/2021,2021,9,8,Wednesday,36,2021-36,158.89,159.58,158.04,158.5,7852700,156.61,-0.00445959,157.1657143,153.8354,Red
9/9/2021,2021,9,9,Thursday,36,2021-36,158.27,160.83,158.08,159.19,7904300,157.29,0.004353297,157.5121429,153.9526,Red
9/10/2021,2021,9,10,Friday,36,2021-36,160.56,160.72,157.22,157.36,8309400,155.49,-0.011495678,157.6985714,154.0062,Red
9/13/2021,2021,9,13,Monday,37,2021-37,158.53,160.05,158.07,159.86,10052800,157.96,0.015887113,157.9221429,154.079,Red
9/14/2021,2021,9,14,Tuesday,37,2021-37,160.45,161.34,156.26,157.07,11685600,155.2,-0.017452647,157.88,154.0996,Red
9/15/2021,2021,9,15,Wednesday,37,2021-37,156.72,158.69,156.47,158.16,11691500,156.28,0.006939553,157.6857143,154.1936,Red
9/16/2021,2021,9,16,Thursday,37,2021-37,159.41,160.85,157.22,158.09,10880900,156.21,-0.0004427,157.4278571,154.2826,Red
9/17/2021,2021,9,17,Friday,37,2021-37,157.38,159.01,157,157.68,25581600,155.8,-0.002593491,157.0485714,154.4158,Red
9/20/2021,2021,9,20,Monday,38,2021-38,153.89,154.56,150.49,152.96,15819900,151.14,-0.029933946,156.5207143,154.3604,Green
9/21/2021,2021,9,21,Tuesday,38,2021-38,153.53,154.55,152.58,152.98,8999900,151.16,0.000130641,156.0292857,154.2612,Green
9/22/2021,2021,9,22,Wednesday,38,2021-38,155.2,157.25,155.1,155.91,11236200,154.05,0.01915293,155.76,154.2662,Green
9/23/2021,2021,9,23,Thursday,38,2021-38,158,161.71,157.67,161.18,12336100,159.26,0.03380141,155.8107143,154.386,Green
9/24/2021,2021,9,24,Friday,38,2021-38,161.44,163.59,160.82,163.04,10102400,161.1,0.011540004,156.0614286,154.5358,Green
9/27/2021,2021,9,27,Monday,39,2021-39,165,167.4,164.61,166.98,13220900,164.99,0.02416586,156.61,154.8336,Green
9/28/2021,2021,9,28,Tuesday,39,2021-39,167.7,169.3,165.66,166.08,13387900,164.1,-0.005389796,157.145,155.2112,Green
9/29/2021,2021,9,29,Wednesday,39,2021-39,166.21,166.9,165.04,165.95,7777100,163.97,-0.000782831,157.6221429,155.532,Green
9/30/2021,2021,9,30,Thursday,39,2021-39,166.92,166.99,162.79,163.69,13161200,161.74,-0.013618562,158.0685714,155.746,Green
10/1/2021,2021,10,1,Friday,39,2021-39,164,168.3,163.6,167.13,11285000,165.14,0.021015406,158.5814286,156.0662,Green
10/4/2021,2021,10,4,Monday,40,2021-40,166.97,170.44,165.73,166.95,14120000,164.96,-0.001077103,159.2785714,156.3884,Green
10/5/2021,2021,10,5,Tuesday,40,2021-40,167.21,170.14,166.67,168.66,12292900,167.66,0.016330282,160.0914286,156.7448,Green
10/6/2021,2021,10,6,Wednesday,40,2021-40,167.99,169.1,166,169.02,8692600,168.01,0.002134437,160.9342857,157.112,Green
10/7/2021,2021,10,7,Thursday,40,2021-40,171.2,171.51,169.54,170.09,10195400,169.08,0.006330549,161.8828571,157.4958,Green
10/8/2021,2021,10,8,Friday,40,2021-40,170.02,171.34,169.3,170.22,8188800,169.21,0.000764309,163.1735714,157.8564,Green
10/11/2021,2021,10,11,Monday,41,2021-41,170.8,171.29,166.46,166.64,12154700,165.65,-0.021031614,164.2085714,158.17,Red
10/12/2021,2021,10,12,Tuesday,41,2021-41,165.75,166.69,164.77,165.36,13032600,164.37,-0.007681206,164.9457143,158.47,Red
10/13/2021,2021,10,13,Wednesday,41,2021-41,164.07,165.41,160.6,161,22753500,160.04,-0.026366677,165.0014286,158.6494,Red
10/14/2021,2021,10,14,Thursday,41,2021-41,161.75,164.01,160.06,163.47,15176800,162.5,0.015341576,165.1014286,158.9106,Red
10/15/2021,2021,10,15,Friday,41,2021-41,165.35,167.17,164.14,166.61,14261100,165.62,0.019208428,165.1464286,159.1964,Red
10/18/2021,2021,10,18,Monday,42,2021-42,166.48,168.61,165.91,166.55,12672900,165.56,-0.000360055,165.2507143,159.3952,Green
10/19/2021,2021,10,19,Tuesday,42,2021-42,167.4,168.65,166.58,168.57,8053900,167.57,0.012128496,165.5078571,159.6374,Green
10/20/2021,2021,10,20,Wednesday,42,2021-42,168.3,170.87,167.46,170.84,8185600,169.82,0.013466096,166.085,159.8866,Green
10/21/2021,2021,10,21,Thursday,42,2021-42,170.76,171.33,168.68,169.5,8415200,168.49,-0.007843509,166.3242857,160.0716,Green
10/22/2021,2021,10,22,Friday,42,2021-42,170.03,172.09,169.7,171.78,8817900,170.76,0.013451258,166.7385714,160.2896,Green
10/25/2021,2021,10,25,Monday,43,2021-43,172.71,172.96,170.48,170.94,10159200,169.92,-0.004889955,166.9,160.5266,Red
10/26/2021,2021,10,26,Tuesday,43,2021-43,171,172.49,170.54,171.4,8015100,170.38,0.002691009,167.0692857,160.7934,Red
10/27/2021,2021,10,27,Wednesday,43,2021-43,170.32,170.7,167.34,167.83,9847000,166.83,-0.02082843,166.9085714,161.0272,Red
10/28/2021,2021,10,28,Thursday,43,2021-43,168.3,170.51,167.96,170.36,7212900,169.34,0.015074765,166.9178571,161.3394,Red
10/29/2021,2021,10,29,Friday,43,2021-43,171.18,172.24,169.39,169.89,8139500,168.88,-0.002758919,167.1485714,161.6682,Red
11/1/2021,2021,11,1,Monday,44,2021-44,172.04,172.33,169.01,169.8,7435500,168.79,-0.000529746,167.4642857,161.9864,Red
11/2/2021,2021,11,2,Tuesday,44,2021-44,169.8,171.69,168.92,170.47,7173800,169.45,0.003945865,168.1364286,162.2788,Red
11/3/2021,2021,11,3,Wednesday,44,2021-44,170.13,171.13,169.15,170.53,8402700,169.51,0.000351902,168.6371429,162.5532,Red
11/4/2021,2021,11,4,Thursday,44,2021-44,170,170.2,166.49,168.29,9574200,167.29,-0.013135525,168.7564286,162.719,Red
11/5/2021,2021,11,5,Friday,44,2021-44,168.9,170.09,167.41,168.05,7971800,167.05,-0.001426026,168.8628571,162.8636,Red
11/8/2021,2021,11,8,Monday,45,2021-45,169.05,170.92,168.74,169.06,6413700,168.05,0.006010028,168.8971429,163.0024,Red
11/9/2021,2021,11,9,Tuesday,45,2021-45,167.35,168.47,166.6,167.78,7990300,166.78,-0.007571254,168.68,163.1674,Red
11/10/2021,2021,11,10,Wednesday,45,2021-45,167.45,168.95,167.09,167.62,6999200,166.62,-0.000953604,168.5464286,163.339,Red
11/11/2021,2021,11,11,Thursday,45,2021-45,167.52,168.68,166.9,167.61,5815300,166.61,-5.96E-05,168.25,163.5148,Red
11/12/2021,2021,11,12,Friday,45,2021-45,167.65,167.74,165.72,166.86,8111600,165.87,-0.004474753,167.9607143,163.6612,Red
11/15/2021,2021,11,15,Monday,46,2021-46,167.21,167.79,166,166.56,6492500,165.57,-0.001797854,167.6171429,163.8208,Red
11/16/2021,2021,11,16,Tuesday,46,2021-46,167.06,167.07,165.12,165.36,9706100,164.37,-0.007204647,167.4414286,163.962,Red
11/17/2021,2021,11,17,Wednesday,46,2021-46,165.21,165.56,163.39,164.47,9909600,163.49,-0.00538215,167.0235714,164.0996,Red
11/18/2021,2021,11,18,Thursday,46,2021-46,164.39,164.85,162.56,163.05,8122500,162.08,-0.008633828,166.5378571,164.1954,Red
11/19/2021,2021,11,19,Friday,46,2021-46,161.3,162.11,159.45,160.92,12193600,159.96,-0.013063484,165.9071429,164.2848,Red
11/22/2021,2021,11,22,Monday,47,2021-47,164.16,165.98,162.99,164.35,14549900,163.37,0.021315026,165.4728571,164.393,Green
11/23/2021,2021,11,23,Tuesday,47,2021-47,165.5,168.56,165.37,168.28,12354400,167.28,0.023912301,165.3135714,164.6346,Green
11/24/2021,2021,11,24,Wednesday,47,2021-47,168.46,169.44,166.44,166.96,9629800,165.97,-0.007844063,165.2192857,164.8284,Green
11/26/2021,2021,11,26,Friday,47,2021-47,162.14,162.65,158.82,161.93,13619300,160.97,-0.030126985,164.785,164.9236,Green
11/29/2021,2021,11,29,Monday,48,2021-48,163.31,164.78,159.82,161.23,12104400,160.27,-0.004322869,164.2292857,165.013,Red
11/30/2021,2021,11,30,Tuesday,48,2021-48,159.16,160.63,158.29,158.83,18922600,157.88,-0.014885547,163.5935714,165.1478,Red
12/1/2021,2021,12,1,Wednesday,48,2021-48,161,163.27,157.8,157.89,12253400,156.95,-0.005918299,162.9028571,165.2636,Red
12/2/2021,2021,12,2,Thursday,48,2021-48,159.83,163.25,158.8,161.21,12969900,160.25,0.021027387,162.4485714,165.3876,Red
12/3/2021,2021,12,3,Friday,48,2021-48,161.5,161.83,157.19,158.29,12679900,157.35,-0.018113125,161.84,165.3494,Red
12/6/2021,2021,12,6,Monday,49,2021-49,161.01,162.61,159.46,160.16,11186500,159.21,0.011813847,161.3857143,165.3116,Green
12/7/2021,2021,12,7,Tuesday,49,2021-49,161.88,163.39,161.16,162.57,9851600,161.6,0.015047483,161.1878571,165.2438,Green
12/8/2021,2021,12,8,Wednesday,49,2021-49,162.66,163.27,160.17,160.71,11705700,159.75,-0.011441258,160.9207143,165.1568,Green
12/9/2021,2021,12,9,Thursday,49,2021-49,159.65,160.93,158.65,160.46,11189600,159.5,-0.001555561,160.7364286,165.0674,Green
12/10/2021,2021,12,10,Friday,49,2021-49,161.32,161.7,159.13,159.82,10396200,158.87,-0.003988521,160.6585714,165.01,Green
12/13/2021,2021,12,13,Monday,50,2021-50,159.5,159.79,157.28,157.92,12069000,156.98,-0.011888521,160.2021429,164.8468,Red
12/14/2021,2021,12,14,Tuesday,50,2021-50,157.45,160.89,157.3,159.13,12563600,158.18,0.007662199,159.5521429,164.7112,Red
12/15/2021,2021,12,15,Wednesday,50,2021-50,159.85,159.85,157.35,157.94,14014200,157,-0.007478147,158.9114286,164.498,Red
12/16/2021,2021,12,16,Thursday,50,2021-50,160.39,161.82,158.7,160.41,19542800,159.45,0.01563881,158.8028571,164.3268,Red
12/17/2021,2021,12,17,Friday,50,2021-50,159.32,159.38,155.18,156.76,28082000,155.83,-0.022754278,158.4857143,164.0618,Red
12/20/2021,2021,12,20,Monday,51,2021-51,154.51,154.7,151.84,153.94,15148000,153.02,-0.017989154,158.1385714,163.738,Red
12/21/2021,2021,12,21,Tuesday,51,2021-51,155.41,157.18,155.09,156.09,11291300,155.16,0.013966396,158.0107143,163.5282,Red
12/22/2021,2021,12,22,Wednesday,51,2021-51,155.75,157.06,155.24,156.7,7273000,155.77,0.003908026,157.6907143,163.3562,Red
12/23/2021,2021,12,23,Thursday,51,2021-51,157.61,159.12,157.21,157.26,8055200,156.32,0.00357366,157.6171429,163.2818,Red
12/27/2021,2021,12,27,Monday,52,2021-52,157.6,158.2,156.34,158.16,6188100,157.22,0.005723109,157.475,163.1762,Green
12/28/2021,2021,12,28,Tuesday,52,2021-52,158.2,160.15,158.08,158.64,6342300,157.69,0.003034819,157.1957143,163.0176,Green
12/29/2021,2021,12,29,Wednesday,52,2021-52,158.85,159.63,158.15,158.56,6398900,157.62,-0.000504224,157.0435714,162.8588,Green
12/30/2021,2021,12,30,Thursday,52,2021-52,159.11,160.24,158.37,158.48,6948200,157.54,-0.000504576,156.9035714,162.6582,Green
