Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-06-27,2018,6,27,Wednesday,25,2018-25,104.68,105.92,103.23,103.24,16276800,92.52,-0.015449324748625148,96.49928571428572,98.31120000000001
2018-06-28,2018,6,28,Thursday,25,2018-25,103.68,105.46,103.51,104.93,14491300,94.04,0.016369480896060384,96.10357142857141,98.2326
2018-06-29,2018,6,29,Friday,25,2018-25,106.68,106.9,104.15,104.2,18972400,93.38,-0.006956882241935247,95.67857142857143,98.0978
2018-07-02,2018,7,2,Monday,26,2018-26,103.72,105.09,103.38,105.08,11130000,94.17,0.008445403447099098,95.35142857142857,97.98320000000001
2018-07-03,2018,7,3,Tuesday,26,2018-26,105.41,105.78,103.52,103.61,8311700,92.86,-0.013989497061709821,94.94428571428571,97.852
2018-07-05,2018,7,5,Thursday,26,2018-26,104.13,104.38,103.53,103.72,10723400,93.46,0.0065017490741101636,94.7042857142857,97.7422
2018-07-06,2018,7,6,Friday,26,2018-26,103.12,104.5,102.2,104.06,12173700,93.77,0.0032780793504838535,94.495,97.6462
2018-07-09,2018,7,9,Monday,27,2018-27,104.71,107.46,104.71,107.28,13900800,96.67,0.030943663846707326,94.47500000000001,97.60619999999999
2018-07-10,2018,7,10,Tuesday,27,2018-27,108.02,108.4,106.53,106.62,14575900,96.07,-0.006152098883137058,94.45214285714285,97.5668
2018-07-11,2018,7,11,Wednesday,27,2018-27,106.31,107.06,106.21,106.39,10186500,95.86,-0.0021571014363390706,94.41499999999999,97.5342
2018-07-12,2018,7,12,Thursday,27,2018-27,107.42,107.56,105.97,106.85,12456800,96.28,0.004323688333442988,94.40999999999998,97.51
2018-07-13,2018,7,13,Friday,27,2018-27,107.3,107.8,105.14,106.36,21289100,95.84,-0.004585909169647073,94.48642857142856,97.4924
2018-07-16,2018,7,16,Monday,28,2018-28,107.05,110.77,106.98,110.58,24662600,99.64,0.03967678141747899,94.89571428571428,97.56300000000002
2018-07-17,2018,7,17,Tuesday,28,2018-28,110.69,110.93,109.75,110.5,14821900,99.57,-0.0007235801366916039,95.295,97.611
2018-07-18,2018,7,18,Wednesday,28,2018-28,110.42,112.12,110.2,111.53,14244900,100.5,0.009321326742581348,95.86500000000001,97.66059999999999
2018-07-19,2018,7,19,Thursday,28,2018-28,111.06,111.09,109.73,109.89,16775300,99.02,-0.014704691123974989,96.2207142857143,97.6516
2018-07-20,2018,7,20,Friday,28,2018-28,110.0,111.74,109.78,111.28,13578100,100.27,0.012649164218077935,96.71285714285715,97.6242
2018-07-23,2018,7,23,Monday,29,2018-29,111.06,114.24,110.93,113.35,18140000,102.14,0.018601610486951303,97.28214285714284,97.61840000000001
2018-07-24,2018,7,24,Tuesday,29,2018-29,113.55,114.78,113.42,114.15,14000400,102.86,0.007057781797535245,97.99642857142858,97.6348
2018-07-25,2018,7,25,Wednesday,29,2018-29,113.88,115.52,113.38,115.18,13329100,103.79,0.009023347438634088,98.73428571428572,97.669
2018-07-26,2018,7,26,Thursday,29,2018-29,115.42,115.59,114.58,114.85,11897800,103.49,-0.0028651780668913496,99.42857142857143,97.71279999999999
2018-07-27,2018,7,27,Friday,29,2018-29,115.18,116.3,114.81,116.03,12802700,104.55,0.01027405112232671,99.99142857142856,97.7722
2018-07-30,2018,7,30,Monday,30,2018-30,116.28,117.61,116.06,116.73,13411600,105.18,0.006033102816985325,100.64214285714286,97.8512
2018-07-31,2018,7,31,Tuesday,30,2018-30,117.08,117.08,114.82,114.95,15843800,103.58,-0.015249009096208077,101.19357142857143,97.931
2018-08-01,2018,8,1,Wednesday,30,2018-30,115.75,116.69,115.28,115.66,13531600,104.22,0.006176776595764322,101.76071428571427,98.0052
2018-08-02,2018,8,2,Thursday,30,2018-30,114.57,116.25,114.33,116.15,11058100,104.66,0.004236666502684727,102.39071428571428,98.0728
2018-08-03,2018,8,3,Friday,30,2018-30,116.0,117.13,115.94,117.09,11016100,105.51,0.008092999623484864,102.81000000000002,98.16680000000001
2018-08-06,2018,8,6,Monday,31,2018-31,116.79,117.53,116.18,117.12,9857400,105.53,0.0002561298333840778,103.23571428571428,98.28379999999999
2018-08-07,2018,8,7,Tuesday,31,2018-31,117.74,118.29,117.33,117.55,10562100,105.92,0.003671507307518418,103.62285714285714,98.4188
2018-08-08,2018,8,8,Wednesday,31,2018-31,117.33,118.27,117.28,117.79,8997100,106.14,0.002041596594227313,104.13142857142857,98.64300000000001
2018-08-09,2018,8,9,Thursday,31,2018-31,117.51,117.72,116.7,116.88,9694200,105.32,-0.007725641256402183,104.49214285714285,98.8074
2018-08-10,2018,8,10,Friday,31,2018-31,115.5,115.95,114.68,115.73,12630600,104.28,-0.009839163959745378,104.64500000000001,98.975
2018-08-13,2018,8,13,Monday,32,2018-32,115.56,115.88,113.82,113.89,10336300,102.62,-0.015898979090229193,104.62785714285714,99.08439999999999
2018-08-14,2018,8,14,Tuesday,32,2018-32,114.27,115.04,113.65,114.65,10597600,103.31,0.00667319059932181,104.59357142857142,99.2068
2018-08-15,2018,8,15,Wednesday,32,2018-32,113.82,114.33,112.97,113.7,10152100,102.45,-0.008286248292930343,104.51928571428572,99.3228
2018-08-16,2018,8,16,Thursday,32,2018-32,114.35,115.31,114.3,114.77,10118600,103.42,0.009410847607775219,104.43857142857144,99.4132
2018-08-17,2018,8,17,Friday,32,2018-32,114.64,115.07,114.3,114.77,8505100,103.42,0.0,104.31285714285714,99.4956
2018-08-20,2018,8,20,Monday,33,2018-33,114.59,115.05,114.11,114.62,8618700,103.28,-0.0013071268587346863,104.29142857142858,99.5696
2018-08-21,2018,8,21,Tuesday,33,2018-33,115.37,116.39,114.88,115.32,10976700,103.91,0.0061072443182867975,104.26928571428572,99.6612
2018-08-22,2018,8,22,Wednesday,33,2018-33,115.31,115.41,114.78,114.97,8314700,103.6,-0.003035196279672747,104.19357142857143,99.7582
2018-08-23,2018,8,23,Thursday,33,2018-33,114.96,115.15,114.43,114.73,9265400,103.38,-0.0020874117670105496,104.04142857142857,99.8546
2018-08-24,2018,8,24,Friday,33,2018-33,114.98,115.22,114.45,114.68,8845700,103.33,-0.0004359347179826445,103.88428571428571,99.98479999999999
2018-08-27,2018,8,27,Monday,34,2018-34,115.22,117.28,115.17,116.71,13768000,105.16,0.01770141167268524,103.83,100.154
2018-08-28,2018,8,28,Tuesday,34,2018-34,117.0,117.03,115.97,116.14,8302600,104.65,-0.00488369157373314,103.72357142857143,100.30799999999999
2018-08-29,2018,8,29,Wednesday,34,2018-34,116.35,116.37,115.36,115.76,7221700,104.31,-0.0032719185187307653,103.65142857142858,100.4664
2018-08-30,2018,8,30,Thursday,34,2018-34,115.59,116.04,114.98,115.19,8991800,103.79,-0.004923988667804302,103.61642857142859,100.6146
2018-08-31,2018,8,31,Friday,34,2018-34,114.83,114.84,113.82,114.58,13065700,103.24,-0.005295812282429924,103.66071428571429,100.7524
2018-09-04,2018,9,4,Tuesday,35,2018-35,114.34,115.24,113.63,115.15,10174200,103.76,0.004974921071354554,103.69285714285715,100.9322
2018-09-05,2018,9,5,Wednesday,35,2018-35,115.0,115.7,114.25,114.59,11462400,103.25,-0.004863380701435327,103.75,101.119
2018-09-06,2018,9,6,Thursday,35,2018-35,114.5,114.7,113.5,114.1,9877600,102.81,-0.004276005792373305,103.70642857142856,101.29560000000001
2018-09-07,2018,9,7,Friday,35,2018-35,114.5,114.77,113.63,114.32,10955600,103.01,0.0019281247226508036,103.67714285714285,101.5054
2018-09-10,2018,9,10,Monday,36,2018-36,114.85,114.97,113.66,113.71,8276900,102.46,-0.005336114795607139,103.61857142857141,101.67379999999999
2018-09-11,2018,9,11,Tuesday,36,2018-36,113.54,114.58,113.18,114.43,9333800,103.11,0.006332148002445859,103.56142857142858,101.86840000000001
2018-09-12,2018,9,12,Wednesday,36,2018-36,114.25,114.88,112.85,113.08,10800800,101.89,-0.011797617168721297,103.4392857142857,102.02279999999999
2018-09-13,2018,9,13,Thursday,36,2018-36,113.37,114.13,112.67,113.52,12470800,102.29,0.003890958517582588,103.36142857142856,102.2114
2018-09-14,2018,9,14,Friday,36,2018-36,113.81,114.49,113.23,113.5,10337900,102.27,-0.00017602369338587387,103.28571428571429,102.3876
2018-09-17,2018,9,17,Monday,37,2018-37,113.79,114.43,113.3,113.84,9561300,102.58,0.0029954659951125784,103.10142857142857,102.56380000000001
2018-09-18,2018,9,18,Tuesday,37,2018-37,114.33,114.66,113.56,114.3,7944200,102.99,0.004040808979939081,102.98285714285714,102.6902
2018-09-19,2018,9,19,Wednesday,37,2018-37,114.44,118.06,114.44,117.62,16052800,105.98,0.02904638269719806,103.10214285714287,102.8884
2018-09-20,2018,9,20,Thursday,37,2018-37,118.5,119.24,118.08,118.63,15590000,106.89,0.0085870385079585,103.32357142857143,103.109
2018-09-21,2018,9,21,Friday,37,2018-37,119.13,119.23,117.74,117.85,24788200,106.19,-0.006575139686834541,103.53428571428572,103.30720000000001
2018-09-24,2018,9,24,Monday,38,2018-38,117.76,118.46,116.43,116.72,12492500,105.17,-0.009588407867928916,103.635,103.49380000000001
2018-09-25,2018,9,25,Tuesday,38,2018-38,117.04,117.97,116.32,116.39,9308300,104.88,-0.0028272300834574216,103.75142857142858,103.5986
2018-09-26,2018,9,26,Wednesday,38,2018-38,116.75,116.87,114.66,115.02,14023600,103.64,-0.011770846594525763,103.8107142857143,103.68
2018-09-27,2018,9,27,Thursday,38,2018-38,115.42,115.76,114.16,114.52,13283000,103.19,-0.004347030739938251,103.82357142857143,103.73380000000002
2018-09-28,2018,9,28,Friday,38,2018-38,113.65,114.24,112.52,112.84,15815100,101.68,-0.014670183705567719,103.76785714285714,103.78699999999999
2018-10-01,2018,10,1,Monday,39,2018-39,113.37,114.61,113.04,113.5,10146300,102.27,0.005849265245753799,103.70785714285714,103.82700000000001
2018-10-02,2018,10,2,Tuesday,39,2018-39,113.36,114.12,112.81,113.97,13753100,102.69,0.0041409404274219686,103.765,103.838
2018-10-03,2018,10,3,Wednesday,39,2018-39,114.94,115.66,114.48,115.04,17142000,103.66,0.009388478158395275,103.86285714285715,103.854
2018-10-04,2018,10,4,Thursday,39,2018-39,114.55,116.81,114.21,115.27,16357400,104.59,0.00901602495597209,104.02857142857144,103.87
2018-10-05,2018,10,5,Friday,39,2018-39,115.83,116.1,114.02,114.62,13777600,104.0,-0.0056389429458396645,104.13,103.8802
2018-10-08,2018,10,8,Monday,40,2018-40,114.25,115.78,113.35,115.32,14370900,104.64,0.00610710049096963,104.24785714285714,103.882
2018-10-09,2018,10,9,Tuesday,40,2018-40,114.67,115.03,113.67,114.52,14069500,103.91,-0.006937239874466816,104.1,103.8566
2018-10-10,2018,10,10,Wednesday,40,2018-40,114.7,114.95,111.47,111.47,23086400,101.15,-0.02663297725928293,103.69000000000001,103.80799999999999
2018-10-11,2018,10,11,Thursday,40,2018-40,110.97,111.47,107.38,108.13,33705600,98.12,-0.029963047704132384,103.11357142857142,103.686
2018-10-12,2018,10,12,Friday,40,2018-40,110.37,110.83,105.6,106.95,32075700,97.04,-0.010912873989162741,102.53285714285714,103.5336
2018-10-15,2018,10,15,Monday,41,2018-41,107.2,108.85,106.32,106.34,18903200,96.49,-0.005703631451177138,101.93357142857143,103.3532
2018-10-16,2018,10,16,Tuesday,41,2018-41,107.16,108.78,106.73,108.62,19302800,98.56,0.021440642948083122,101.57071428571429,103.21379999999999
2018-10-17,2018,10,17,Wednesday,41,2018-41,108.38,110.8,108.23,109.83,18794500,99.66,0.011139686185765774,101.31857142857143,103.0886
2018-10-18,2018,10,18,Thursday,41,2018-41,109.02,109.84,107.81,108.09,17582500,98.08,-0.015842598792220164,101.06142857142858,102.92739999999999
2018-10-19,2018,10,19,Friday,41,2018-41,107.65,109.22,107.27,107.91,15234500,97.92,-0.001665140326927883,100.75071428571428,102.77940000000001
2018-10-22,2018,10,22,Monday,42,2018-42,108.15,108.34,106.11,106.36,16199100,96.51,-0.014363914135044897,100.3092857142857,102.624
2018-10-23,2018,10,23,Tuesday,42,2018-42,104.2,106.16,103.7,105.25,21407500,95.5,-0.010436281055377084,99.72642857142856,102.4816
2018-10-24,2018,10,24,Wednesday,42,2018-42,104.76,105.03,102.91,103.29,23168900,93.72,-0.018622330819487387,98.95,102.2898
2018-10-25,2018,10,25,Thursday,42,2018-42,104.18,105.9,103.72,104.86,17464700,95.15,0.015200050079372307,98.31785714285715,102.1438
2018-10-26,2018,10,26,Friday,42,2018-42,104.0,104.56,102.73,103.42,19174900,93.84,-0.013732653667354544,97.54642857142856,101.95219999999999
2018-10-29,2018,10,29,Monday,43,2018-43,104.46,106.63,103.7,104.85,18445200,95.14,0.013827117012810142,96.92,101.78659999999999
2018-10-30,2018,10,30,Tuesday,43,2018-43,105.71,106.98,104.86,106.7,18019700,96.82,0.01764413793899844,96.61071428571428,101.6574
2018-10-31,2018,10,31,Wednesday,43,2018-43,108.08,110.48,107.79,109.02,20860000,98.92,0.021743243548866698,96.66785714285716,101.55760000000001
2018-11-01,2018,11,1,Thursday,43,2018-43,109.62,110.22,108.32,108.98,13065000,98.89,-0.00036680605708172553,96.79999999999998,101.46340000000001
2018-11-02,2018,11,2,Friday,43,2018-43,109.9,110.81,107.49,108.38,19009200,98.34,-0.0055058843208017905,96.93214285714286,101.3626
2018-11-05,2018,11,5,Monday,44,2018-44,108.61,109.29,108.42,109.09,10276400,98.99,0.006551195548190947,96.96285714285715,101.2758
2018-11-06,2018,11,6,Tuesday,44,2018-44,108.67,109.67,107.76,109.6,10825000,99.45,0.004675086642405901,96.94785714285715,101.16159999999999
2018-11-07,2018,11,7,Wednesday,44,2018-44,110.37,111.73,109.35,111.48,12679600,101.15,0.017153330953579404,97.16714285714285,101.09160000000001
2018-11-08,2018,11,8,Thursday,44,2018-44,111.01,112.93,111.0,112.38,11662500,101.97,0.008073127733235541,97.45642857142857,101.0448
2018-11-09,2018,11,9,Friday,44,2018-44,112.23,112.36,110.83,111.29,10432200,100.98,-0.009699158855066004,97.7757142857143,100.9886
2018-11-12,2018,11,12,Monday,45,2018-45,111.42,111.94,108.6,108.95,13279700,98.86,-0.021026209136218887,98.01571428571428,100.90100000000001
2018-11-13,2018,11,13,Tuesday,45,2018-45,109.1,111.12,109.1,109.59,13746100,99.44,0.005874211035870269,98.42428571428572,100.81460000000001
2018-11-14,2018,11,14,Wednesday,45,2018-45,110.23,110.71,105.98,107.33,18361400,97.39,-0.020622274244345706,98.58428571428571,100.6974
2018-11-15,2018,11,15,Thursday,45,2018-45,108.24,110.08,106.81,110.07,19100000,99.88,0.025528741318536552,99.01571428571428,100.63879999999999
2018-11-16,2018,11,16,Friday,45,2018-45,109.45,110.76,108.55,109.99,13798600,99.8,-0.000726843058961979,99.34857142857142,100.5746
2018-11-19,2018,11,19,Monday,46,2018-46,109.96,111.2,109.53,110.83,13987000,100.56,0.007637059311336847,99.61571428571429,100.53659999999999
2018-11-20,2018,11,20,Tuesday,46,2018-46,109.78,110.49,107.98,108.45,18936200,98.41,-0.021474220155346502,99.5792857142857,100.4426
2018-11-21,2018,11,21,Wednesday,46,2018-46,109.03,109.61,107.64,107.64,10619600,97.67,-0.007468954946391659,99.49214285714287,100.3582
2018-11-23,2018,11,23,Friday,46,2018-46,106.74,107.39,106.06,106.65,6488400,96.77,-0.009197261584142469,99.38,100.24780000000001
2018-11-26,2018,11,26,Monday,47,2018-47,107.72,109.98,107.45,109.26,13948300,99.14,0.02447266312375662,99.39071428571427,100.18520000000001
2018-11-27,2018,11,27,Tuesday,47,2018-47,108.76,110.03,108.63,109.72,9238200,99.56,0.004210080460033794,99.39857142857144,100.1248
2018-11-28,2018,11,28,Wednesday,47,2018-47,109.8,111.4,108.87,110.94,13977300,100.66,0.011119196728329062,99.36357142857142,100.0782
2018-11-29,2018,11,29,Thursday,47,2018-47,110.27,110.8,109.64,110.06,11144300,99.87,-0.007932346096213627,99.21357142857143,99.95599999999999
2018-11-30,2018,11,30,Friday,47,2018-47,109.85,111.32,109.58,111.19,18652700,100.89,0.010267333727078887,99.20714285714284,99.836
2018-12-03,2018,12,3,Monday,48,2018-48,112.38,112.89,111.74,112.24,16034500,101.84,0.009443087280650797,99.42,99.749
2018-12-04,2018,12,4,Tuesday,48,2018-48,111.6,111.6,106.73,107.23,23555900,97.3,-0.04463642471713669,99.26714285714286,99.5916
2018-12-06,2018,12,6,Thursday,48,2018-48,105.01,105.36,102.88,105.19,27213900,95.45,-0.019024406002873695,99.12857142857142,99.40299999999999
2018-12-07,2018,12,7,Friday,48,2018-48,105.16,106.98,102.91,103.29,19248600,93.72,-0.018062707785925225,98.68857142857144,99.20460000000001
2018-12-10,2018,12,10,Monday,49,2018-49,102.87,103.49,99.28,101.36,23636400,91.97,-0.018685255296125636,98.12928571428573,98.98019999999998
2018-12-11,2018,12,11,Tuesday,49,2018-49,103.13,103.66,100.21,100.37,16860700,91.07,-0.009767182968670185,97.45142857142856,98.76800000000001
2018-12-12,2018,12,12,Wednesday,49,2018-49,101.66,102.9,100.06,101.02,22621500,91.66,0.006476216357631737,96.9692857142857,98.5558
2018-12-13,2018,12,13,Thursday,49,2018-49,101.55,101.97,100.67,101.12,17250900,91.75,0.0009899683924250446,96.54642857142856,98.337
2018-12-14,2018,12,14,Friday,49,2018-49,99.99,101.94,99.86,100.29,19879500,91.0,-0.008208345310437015,96.13428571428571,98.08380000000001
2018-12-17,2018,12,17,Monday,50,2018-50,99.77,100.56,98.44,99.01,25113500,89.84,-0.012762978149521209,95.47,97.78880000000001
2018-12-18,2018,12,18,Tuesday,50,2018-50,99.42,100.89,98.12,98.54,20837200,89.41,-0.004746987147603243,94.74499999999999,97.49700000000001
2018-12-19,2018,12,19,Wednesday,50,2018-50,98.41,100.58,96.6,97.29,28767900,88.28,-0.012685105965056231,93.8607142857143,97.1698
2018-12-20,2018,12,20,Thursday,50,2018-50,96.61,98.28,95.69,96.45,31825200,87.52,-0.008634068184974586,92.97857142857143,96.84200000000001
2018-12-21,2018,12,21,Friday,50,2018-50,96.68,98.43,93.69,94.17,41313900,85.45,-0.023639170872852167,91.87571428571428,96.528
2018-12-24,2018,12,24,Monday,51,2018-51,92.89,94.22,92.14,92.14,17009300,83.61,-0.02155665108727467,90.57357142857143,96.2378
2018-12-26,2018,12,26,Wednesday,51,2018-51,92.69,95.96,91.11,95.96,22542900,87.07,0.04145848935890051,89.84285714285714,96.0384
2018-12-27,2018,12,27,Thursday,51,2018-51,94.82,97.15,93.55,97.04,20304700,88.05,0.011254716883591254,89.3142857142857,95.86959999999999
2018-12-28,2018,12,28,Friday,51,2018-51,97.95,98.32,96.44,96.83,17963300,87.86,-0.002163818183818944,88.89571428571428,95.6556
2018-12-31,2018,12,31,Monday,52,2018-52,97.59,98.81,96.77,97.62,13237200,88.58,0.00815868081485216,88.65357142857142,95.434
2019-01-02,2019,1,2,Wednesday,00,2019-00,95.95,99.78,95.94,99.31,15670900,90.11,0.017311824465422898,88.58500000000001,95.27459999999999
2019-01-03,2019,1,3,Thursday,00,2019-00,98.64,98.89,96.69,97.11,16286400,88.83,-0.014211740601042244,88.38285714285715,95.09279999999998
2019-01-04,2019,1,4,Friday,00,2019-00,99.11,100.93,98.28,100.69,16935200,92.11,0.036865343850747356,88.40857142857143,95.00480000000002
2019-01-07,2019,1,7,Monday,01,2019-01,100.43,101.47,99.71,100.76,15430700,92.17,0.0006951320133721239,88.49214285714287,94.9382
2019-01-08,2019,1,8,Tuesday,01,2019-01,101.63,101.82,99.55,100.57,13578800,92.0,-0.0018853698133395325,88.64642857142857,94.90379999999999
2019-01-09,2019,1,9,Wednesday,01,2019-01,100.81,101.49,99.93,100.4,14230300,91.84,-0.0016905589600786364,88.82000000000001,94.83760000000001
2019-01-10,2019,1,10,Thursday,01,2019-01,100.02,100.73,99.27,100.39,14376100,91.83,-9.960327326763441e-05,89.07357142857143,94.7974
2019-01-11,2019,1,11,Friday,01,2019-01,99.89,100.17,98.95,99.91,15439900,91.39,-0.004781350283029395,89.35,94.7224
2019-01-14,2019,1,14,Monday,02,2019-02,98.87,101.36,98.66,100.94,21258500,92.33,0.010309368714785716,89.84142857142858,94.6326
2019-01-15,2019,1,15,Tuesday,02,2019-02,98.89,102.47,98.6,101.68,26504900,93.01,0.007330962859501078,90.51285714285714,94.51440000000001
2019-01-16,2019,1,16,Wednesday,02,2019-02,102.25,103.45,101.8,102.5,18533000,93.76,0.00806448834596285,90.99071428571429,94.4118
2019-01-17,2019,1,17,Thursday,02,2019-02,102.11,103.5,101.92,102.92,14247600,94.15,0.0040975489566656975,91.42642857142857,94.32799999999999
2019-01-18,2019,1,18,Friday,02,2019-02,103.77,104.9,102.83,104.59,16428700,95.67,0.016226145773154288,91.98428571428572,94.2616
2019-01-22,2019,1,22,Tuesday,03,2019-03,103.08,103.59,102.13,102.94,17083700,94.16,-0.015775676292937413,92.38285714285715,94.1558
2019-01-23,2019,1,23,Wednesday,03,2019-03,103.44,103.7,101.97,102.68,12146700,93.93,-0.002525866534265564,92.65571428571427,94.0114
2019-01-24,2019,1,24,Thursday,03,2019-03,102.13,103.09,101.94,102.74,11296800,93.98,0.0005842683413797012,93.02357142857143,93.8516
2019-01-25,2019,1,25,Friday,03,2019-03,103.51,104.31,102.74,103.39,14369400,94.58,0.006326757137358863,93.20000000000002,93.72359999999999
2019-01-28,2019,1,28,Monday,04,2019-04,102.89,104.24,102.59,103.88,12283100,95.02,0.004739174389162049,93.40357142857144,93.6468
2019-01-29,2019,1,29,Tuesday,04,2019-04,103.88,105.11,103.73,104.17,9743300,95.29,0.002791810517864368,93.63857142857144,93.56379999999999
2019-01-30,2019,1,30,Wednesday,04,2019-04,104.14,105.24,103.78,104.41,12526300,95.51,0.0023039651964824603,93.9007142857143,93.5262
2019-01-31,2019,1,31,Thursday,04,2019-04,103.41,103.8,102.73,103.5,17520600,94.68,-0.008715787166371003,94.10428571428572,93.42219999999999
2019-02-01,2019,2,1,Friday,04,2019-04,104.0,104.85,103.52,103.88,13000800,95.02,0.0036714794278773777,94.36357142857143,93.3266
2019-02-04,2019,2,4,Monday,05,2019-05,103.79,104.25,103.01,104.25,9871500,95.36,0.003561782416700021,94.58000000000001,93.2226
2019-02-05,2019,2,5,Tuesday,05,2019-05,104.52,104.55,103.29,103.79,12763000,94.94,-0.004412385208141023,94.71785714285714,93.1532
2019-02-06,2019,2,6,Wednesday,05,2019-05,103.71,104.62,103.47,103.74,8745000,94.9,-0.0004815090712869674,94.79928571428572,93.0978
2019-02-07,2019,2,7,Thursday,05,2019-05,103.25,103.5,101.44,102.38,13177500,93.65,-0.01310999694650794,94.76357142857144,93.03540000000001
2019-02-08,2019,2,8,Friday,05,2019-05,102.08,102.34,100.06,101.36,12892600,92.72,-0.009962645679446935,94.55285714285715,92.90699999999998
2019-02-11,2019,2,11,Monday,06,2019-06,101.76,102.01,100.77,100.88,10978500,92.28,-0.004735675388344851,94.41857142857143,92.76140000000001
2019-02-12,2019,2,12,Tuesday,06,2019-06,101.95,102.92,101.89,102.6,12852300,93.85,0.017049999884252598,94.41285714285716,92.6252
2019-02-13,2019,2,13,Wednesday,06,2019-06,102.9,103.85,102.9,103.09,10754100,94.3,0.00477566495167725,94.4357142857143,92.5138
2019-02-14,2019,2,14,Thursday,06,2019-06,102.47,103.1,101.35,102.42,11518500,93.69,-0.00649904318518324,94.37214285714285,92.3698
2019-02-15,2019,2,15,Friday,06,2019-06,103.9,105.7,103.66,105.55,14716900,96.55,0.03056038252921378,94.48142857142857,92.264
2019-02-19,2019,2,19,Tuesday,07,2019-07,104.91,105.37,103.81,105.18,12764900,96.21,-0.0035054279135640076,94.54714285714284,92.2422
2019-02-20,2019,2,20,Wednesday,07,2019-07,105.21,105.8,104.88,105.69,10030300,96.68,0.0048488331771585624,94.63071428571428,92.2668
2019-02-21,2019,2,21,Thursday,07,2019-07,105.45,105.99,104.96,105.47,8400100,96.48,-0.002081515515643617,94.75928571428571,92.32199999999999
2019-02-22,2019,2,22,Friday,07,2019-07,105.7,106.09,104.78,105.0,10647300,96.05,-0.004456239462771405,94.83285714285714,92.40360000000001
2019-02-25,2019,2,25,Monday,08,2019-08,105.75,107.27,105.69,106.1,11230700,97.05,0.010476128594405054,94.95357142857142,92.5232
2019-02-26,2019,2,26,Tuesday,08,2019-08,104.5,105.47,103.94,105.29,15465400,96.31,-0.007634357675293413,95.05142857142857,92.61619999999999
2019-02-27,2019,2,27,Wednesday,08,2019-08,105.18,105.38,104.51,105.16,9968800,96.19,-0.00123462687153586,95.14357142857145,92.705
2019-02-28,2019,2,28,Thursday,08,2019-08,105.01,105.21,104.18,104.36,15156900,95.46,-0.007607504510261376,95.27285714285713,92.7942
2019-03-01,2019,3,1,Friday,08,2019-08,105.1,105.91,104.2,104.43,13813300,95.53,0.0006707664431684357,95.47357142857142,92.90799999999999
2019-03-04,2019,3,4,Monday,09,2019-09,104.92,105.92,103.27,104.19,12466300,95.31,-0.0022981492211650023,95.69000000000001,93.02600000000001
2019-03-05,2019,3,5,Tuesday,09,2019-09,104.13,104.55,103.26,104.11,10856600,95.23,-0.0007678409755871307,95.78857142857143,93.165
2019-03-06,2019,3,6,Wednesday,09,2019-09,103.86,104.57,103.55,103.72,9070800,94.88,-0.00374602105430466,95.83,93.31219999999999
2019-03-07,2019,3,7,Thursday,09,2019-09,103.25,103.47,102.16,102.97,12705700,94.19,-0.007230967838223412,95.86571428571429,93.487
2019-03-08,2019,3,8,Friday,09,2019-09,101.99,103.23,101.99,103.01,10582400,94.23,0.00038855020231420845,95.7,93.69940000000001
2019-03-11,2019,3,11,Monday,10,2019-10,103.98,104.55,103.66,104.35,9763200,95.45,0.013008258970428566,95.6457142857143,93.86699999999999
2019-03-12,2019,3,12,Tuesday,10,2019-10,104.59,104.79,103.75,104.04,10219100,95.17,-0.0029707418534190566,95.53785714285713,94.0094
2019-03-13,2019,3,13,Wednesday,10,2019-10,104.19,104.98,103.95,104.39,13022200,95.49,0.00336414763770132,95.46714285714286,94.16199999999999
2019-03-14,2019,3,14,Thursday,10,2019-10,104.5,105.87,104.46,105.34,10926500,96.36,0.009100402280253883,95.48928571428573,94.3176
2019-03-15,2019,3,15,Friday,10,2019-10,105.41,106.8,105.23,106.55,24811700,97.47,0.011486730220904962,95.51928571428573,94.4648
2019-03-18,2019,3,18,Monday,11,2019-11,106.55,107.79,106.5,107.19,12935500,98.05,0.0060065924965146955,95.64357142857143,94.64920000000001
2019-03-19,2019,3,19,Tuesday,11,2019-11,108.2,108.4,106.55,106.8,12889300,97.7,-0.0036386158740384644,95.75142857142859,94.76099999999998
2019-03-20,2019,3,20,Wednesday,11,2019-11,106.43,106.65,104.41,104.52,14920700,95.61,-0.021348209487124792,95.76214285714286,94.82980000000002
2019-03-21,2019,3,21,Thursday,11,2019-11,103.49,103.49,102.28,102.87,19751000,94.1,-0.015786559819006674,95.66,94.87180000000001
2019-03-22,2019,3,22,Friday,11,2019-11,101.82,102.32,99.52,99.76,31115200,91.26,-0.030232117116536394,95.37071428571427,94.8602
2019-03-25,2019,3,25,Monday,12,2019-12,99.59,100.57,98.09,98.93,21032300,90.5,-0.008319940526826164,95.03285714285713,94.8336
2019-03-26,2019,3,26,Tuesday,12,2019-12,99.82,100.4,98.82,99.92,15987100,91.4,0.01000690637311874,94.78428571428572,94.83380000000001
2019-03-27,2019,3,27,Wednesday,12,2019-12,99.88,100.45,99.08,99.58,12753200,91.09,-0.0034026128935189526,94.56285714285714,94.809
2019-03-28,2019,3,28,Thursday,12,2019-12,100.0,100.8,99.74,100.71,12454100,92.12,0.011347599942074238,94.41214285714285,94.79119999999999
